Year,Age,Total,mx,ax,qx,lx,dx,Lx,Tx,ex
1982,14,255919.7598,0.000351712,0.5,0.00035165,98531.04113,34.64843693,98513.71691,6089592.334,61.80379568
1982,15,253025.2278,0.000446635,0.5,0.000446536,98496.39269,43.98214448,98474.40162,5991078.617,60.82536075
1982,16,250736.5282,0.00061427,0.5,0.000614082,98452.41054,60.4578221,98422.18163,5892604.216,59.8523102
1982,17,254525.8992,0.000707276,0.5,0.000707026,98391.95272,69.56564256,98357.1699,5794182.034,58.88877976
1982,18,261752.9313,0.00112717,0.5,0.001126535,98322.38708,110.763601,98267.00528,5695824.864,57.93009134
1982,19,268194.7582,0.001197078,0.5,0.001196362,98211.62348,117.4966311,98152.87516,5597557.859,56.99486131
1982,20,271555.6263,0.00116385,0.5,0.001163173,98094.12685,114.100446,98037.07662,5499404.984,56.06253056
1982,21,270522.2067,0.001083275,0.5,0.001082689,97980.0264,106.0818757,97926.98546,5401367.907,55.12723466
1982,22,266894.5967,0.00094809,0.5,0.00094764,97873.94453,92.74930474,97827.56987,5303440.922,54.18644306
1982,23,262504.2883,0.000963908,0.5,0.000963444,97781.19522,94.20667916,97734.09188,5205613.352,53.23736676
1982,24,258685.5417,0.001086416,0.5,0.001085826,97686.98854,106.0710466,97633.95302,5107879.26,52.28822524
1982,25,255189.2533,0.000936677,0.5,0.000936239,97580.9175,91.35905069,97535.23797,5010245.307,51.34451935
1982,26,252988.535,0.001071313,0.5,0.00107074,97489.55844,104.3859524,97437.36547,4912710.069,50.39216658
1982,27,249311.8533,0.000934733,0.5,0.000934296,97385.17249,90.98660387,97339.67919,4815272.704,49.44564537
1982,28,247150.375,0.000930729,0.5,0.000930296,97294.18589,90.51239067,97248.92969,4717933.024,48.49141787
1982,29,247370.8533,0.001014833,0.5,0.001014318,97203.6735,98.59542532,97154.37578,4620684.095,47.53610567
1982,30,247735.845,0.000783173,0.5,0.000782866,97105.07807,76.02029702,97067.06792,4523529.719,46.58386367
1982,31,247816.07,0.000908052,0.5,0.00090764,97029.05778,88.06749279,96985.02403,4426462.651,45.61996944
1982,32,245159.16,0.00093013,0.5,0.000929698,96940.99028,90.12585259,96895.92736,4329477.627,44.66095936
1982,33,242932.2983,0.000983937,0.5,0.000983453,96850.86443,95.24825924,96803.2403,4232581.7,43.70205392
1982,34,247158.0917,0.001003568,0.5,0.001003065,96755.61617,97.05215987,96707.09009,4135778.459,42.74458293
1982,35,244668.9133,0.001030086,0.5,0.001029556,96658.56401,99.51537008,96608.80633,4039071.369,41.78699953
1982,36,226351.63,0.001095773,0.5,0.001095173,96559.04864,105.748858,96506.17421,3942462.563,40.8295506
1982,37,209992.2683,0.001152566,0.5,0.001151902,96453.29978,111.1047896,96397.74739,3845956.389,39.87376686
1982,38,199330.585,0.0012995,0.5,0.001298656,96342.19499,125.1153427,96279.63732,3749558.641,38.9191739
1982,39,189146.8783,0.001506924,0.5,0.00150579,96217.07965,144.8826779,96144.63831,3653279.004,37.96913206
1982,40,183942.5517,0.001571306,0.5,0.001570072,96072.19697,150.8402931,95996.77683,3557134.366,37.02563778
1982,41,178914.2067,0.00167136,0.5,0.001669964,95921.35668,160.1852292,95841.26406,3461137.589,36.08307585
1982,42,172182.3833,0.002102712,0.5,0.002100504,95761.17145,201.1467078,95660.5981,3365296.325,35.14259771
1982,43,167272.1833,0.002313893,0.5,0.002311219,95560.02474,220.8601865,95449.59465,3269635.727,34.21551779
1982,44,161798.1467,0.002299408,0.5,0.002296768,95339.16456,218.9719126,95229.6786,3174186.132,33.29362227
1982,45,157699.6617,0.002663671,0.5,0.002660128,95120.19264,253.0318925,94993.6767,3078956.453,32.36911499
1982,46,154275.6733,0.003176586,0.5,0.003171549,94867.16075,300.87585,94716.72283,2983962.777,31.45411703
1982,47,148181.235,0.003462382,0.5,0.003456398,94566.2849,326.8587218,94402.85554,2889246.054,30.55260188
1982,48,144578.1233,0.00388067,0.5,0.003873155,94239.42618,365.0038933,94056.92423,2794843.198,29.65683591
1982,49,145186.8383,0.004319124,0.5,0.004309817,93874.42229,404.5815784,93672.1315,2700786.274,28.77020394
1982,50,149220.9117,0.00449059,0.5,0.00448053,93469.84071,418.7944563,93260.44348,2607114.143,27.89257072
1982,51,153415.7667,0.005156576,0.5,0.005143315,93051.04625,478.5908104,92811.75085,2513853.699,27.01585635
1982,52,153816.6883,0.006059876,0.5,0.00604157,92572.45544,559.2829734,92292.81395,2421041.948,26.15294082
1982,53,154204.915,0.006570024,0.5,0.006548512,92013.17247,602.549374,91711.89778,2328749.134,25.30886689
1982,54,154162.9167,0.007064929,0.5,0.00704006,91410.62309,643.5362572,91088.85496,2237037.237,24.47239895
1982,55,152964.675,0.007401382,0.5,0.007374093,90767.08684,669.3249226,90432.42437,2145948.382,23.64236263
1982,56,152737.7633,0.00827667,0.5,0.008242559,90097.76191,742.6361286,89726.44385,2055515.957,22.81428432
1982,57,150188.7317,0.009509302,0.5,0.009464303,89355.12578,845.6839405,88932.28381,1965789.513,21.99973976
1982,58,146361.2317,0.010796575,0.5,0.010738605,88509.44184,950.4679191,88034.20788,1876857.23,21.205164
1982,59,144491.9433,0.011130032,0.5,0.011068436,87558.97393,969.1409252,87074.40346,1788823.022,20.42992216
1982,60,143458.875,0.011621449,0.5,0.01155431,86589.833,1000.485781,86089.59011,1701748.618,19.65298418
1982,61,138893.665,0.013148404,0.5,0.013062528,85589.34722,1118.013258,85030.34059,1615659.028,18.87687055
1982,62,127158.7233,0.016328097,0.5,0.016195873,84471.33396,1368.087026,83787.29045,1530628.687,18.12009608
1982,63,115885.665,0.016155838,0.5,0.016026378,83103.24693,1331.844045,82437.32491,1446841.397,17.41016688
1982,64,111856.5717,0.017184775,0.5,0.017038375,81771.40289,1393.251789,81074.777,1364404.072,16.68558963
1982,65,111971.6983,0.019918158,0.5,0.019721748,80378.1511,1585.19762,79585.55229,1283329.295,15.96614599
1982,66,111759.6367,0.020305005,0.5,0.02010093,78792.95348,1583.811675,78001.04764,1203743.743,15.27730196
1982,67,110117.085,0.024658571,0.5,0.024358252,77209.14181,1880.679697,76268.80196,1125742.695,14.58043269
1982,68,106440.2533,0.026299543,0.5,0.025958198,75328.46211,1955.391168,74350.76652,1049473.893,13.93197025
1982,69,101000.05,0.028785728,0.5,0.028377298,73373.07094,2082.12948,72332.0062,975123.1267,13.28993204
1982,70,95921.315,0.030038683,0.5,0.029594198,71290.94146,2109.79823,70236.04235,902791.1205,12.66347592
1982,71,90472.605,0.033328873,0.5,0.03278257,69181.14323,2267.935695,68047.17538,832555.0782,12.03442209
1982,72,83609.005,0.038409619,0.5,0.037685869,66913.20754,2521.682357,65652.36636,764507.9028,11.42536625
1982,73,76940.935,0.039983528,0.5,0.039199853,64391.52518,2524.138348,63129.45601,698855.5364,10.85322229
1982,74,70783.6,0.046796151,0.5,0.045726244,61867.38683,2828.963251,60452.90521,635726.0804,10.27562522
1982,75,65366.545,0.049006262,0.5,0.047834175,59038.42358,2824.054256,57626.39645,575273.1752,9.744047018
1982,76,60571.92333,0.056005816,0.5,0.054480212,56214.36932,3062.570744,54683.08395,517646.7787,9.208442343
1982,77,54641.595,0.059466785,0.5,0.057749691,53151.79858,3069.499949,51617.0486,462963.6948,8.71021691
1982,78,48387.47833,0.069364433,0.5,0.067039359,50082.29863,3357.48522,48403.55602,411346.6462,8.21341387
1982,79,43274.56667,0.073283923,0.5,0.070693572,46724.81341,3303.143943,45073.24144,362943.0902,7.767673398
1982,80,39995.78667,0.076940854,0.5,0.074090559,43421.66947,3217.135763,41813.10159,317869.8487,7.320534946
1982,81,37164.88,0.08718742,0.5,0.083545367,40204.53371,3358.902541,38525.08243,276056.7471,6.866308889
1982,82,32801.94667,0.099667865,0.5,0.094936792,36845.63116,3498.006006,35096.62816,237531.6647,6.446671076
1982,83,26923.41167,0.103525513,0.5,0.09843048,33347.62516,3282.422747,31706.41378,202435.0365,6.070448363
1982,84,22815.545,0.117517245,0.5,0.110995314,30065.20241,3337.096571,28396.65413,170728.6228,5.678612119
1982,85,19918.04833,0.127684197,0.5,0.120021756,26728.10584,3207.954195,25124.12874,142331.9686,5.325179775
1982,86,17302.20167,0.144848618,0.5,0.135066519,23520.15165,3176.785003,21931.75914,117207.8399,4.983294396
1982,87,14662.23667,0.151421645,0.5,0.140764267,20343.36664,2863.619091,18911.5571,95276.08075,4.683397907
1982,88,12273.46333,0.158973058,0.5,0.147267292,17479.74755,2574.195091,16192.65001,76364.52365,4.368742937
1982,89,10145.20333,0.192420983,0.5,0.175532879,14905.55246,2616.414531,13597.3452,60171.87365,4.036876446
1982,90,8264.096667,0.209598226,0.5,0.189716142,12289.13793,2331.447842,11123.41401,46574.52845,3.789893865
1982,91,6619.801667,0.221775527,0.5,0.199638104,9957.690088,1987.934367,8963.722904,35451.11444,3.560174511
1982,92,5039.076667,0.250061685,0.5,0.222270959,7969.755721,1771.44525,7084.033096,26487.39154,3.323488506
1982,93,3715.793333,0.262681455,0.5,0.23218598,6198.310471,1439.160789,5478.730077,19403.35844,3.130426998
1982,94,2667.72,0.286409368,0.5,0.250532011,4759.149682,1192.31934,4162.990012,13924.62837,2.925864765
1982,95,1843.86,0.313836513,0.5,0.271269393,3566.830343,967.5719015,3083.044392,9761.638353,2.736782357
1982,96,1272.613333,0.339606489,0.5,0.290310777,2599.258441,754.5927385,2221.962072,6678.593961,2.569422823
1982,97,870.45,0.36646217,0.5,0.309713102,1844.665703,571.3171377,1559.007134,4456.631889,2.415956389
1982,98,566.3883333,0.394265748,0.5,0.329341677,1273.348565,419.3667516,1063.665189,2897.624755,2.275594315
1982,99,344.8183333,0.42285455,0.5,0.349054837,853.9818133,298.0864824,704.9385721,1833.959566,2.147539371
1982,100,199.9883333,0.452044205,0.5,0.368708039,555.8953309,204.9630771,453.4137923,1129.020994,2.030995642
1982,101,125.1933333,0.481633029,0.5,0.388158139,350.9322538,136.2172106,282.8236485,675.6072019,1.92517842
1982,102,77.205,0.511407435,0.5,0.407267596,214.7150432,87.44647955,170.9918034,392.7835534,1.8293248
1982,103,42.98166667,0.541148064,0.5,0.42590833,127.2685636,54.20474141,100.1661929,221.79175,1.742706476
1982,104,24.88,0.570636297,0.5,0.44396502,73.06382222,32.43778128,56.84493158,121.6255571,1.664648159
1982,105,14.24666667,0.599660708,0.5,0.461337671,40.62604094,18.7423231,31.25487939,64.78062553,1.594559155
1982,106,7.623333333,0.628023078,0.5,0.477943351,21.88371784,10.45917744,16.65412913,33.52574614,1.531994992
1982,107,3.655,0.655543611,0.5,0.493717074,11.42454041,5.640490666,8.604295075,16.87161701,1.476787373
1982,108,1.025,0.68206507,0.5,0.508611873,5.784049742,2.941836374,4.313131555,8.267321937,1.429331058
1982,109,0,0.70745567,0.5,0.522598156,2.842213368,1.485335464,2.099545636,3.954190382,1.39123629
1982,110,0.773333333,0.73161068,1.366847187,1,1.356877904,1.356877904,1.854644746,1.854644746,1.366847187
1983,0,240381.0461,0.009752682,0.129313434,0.009670565,1.00E+05,967.0564527,99157.99694,7544145.876,75.44145876
1983,1,236707.2624,0.000714089,0.5,0.000713834,99032.94355,70.69307317,98997.59701,7444987.879,75.17688168
1983,2,233702.2774,0.000577701,0.5,0.000577534,98962.25047,57.15406542,98933.67344,7345990.282,74.23022664
1983,3,229365.2832,0.00041423,0.5,0.000414144,98905.09641,40.96098253,98884.61592,7247056.609,73.27283297
1983,4,230405.0125,0.000343005,0.5,0.000342946,98864.13543,33.90504738,98847.1829,7148171.993,72.30298391
1983,5,232379.9984,0.000262501,0.5,0.000262467,98830.23038,25.93963739,98817.26056,7049324.81,71.32761689
1983,6,234672.101,0.000281286,0.5,0.000281247,98804.29074,27.78836534,98790.39656,6950507.549,70.34621166
1983,7,239508.349,0.000242205,0.5,0.000242175,98776.50238,23.92121649,98764.54177,6851717.153,69.36586119
1983,8,247065.9752,0.000222653,0.5,0.000222628,98752.58116,21.98511869,98741.5886,6752952.611,68.38254283
1983,9,255650.4091,0.000191707,0.5,0.000191689,98730.59604,18.92554273,98721.13327,6654211.022,67.39765877
1983,10,267649.4068,0.00020553,0.5,0.000205509,98711.6705,20.28613135,98701.52743,6555489.889,66.41048476
1983,11,279205.8403,0.000175534,0.5,0.000175518,98691.38437,17.32213146,98682.7233,6456788.362,65.42403274
1983,12,284871.7997,0.000203635,0.5,0.000203615,98674.06224,20.09149239,98664.01649,6358105.638,64.43543008
1983,13,270691.8183,0.000280836,0.5,0.000280797,98653.97074,27.70169399,98640.1199,6259441.622,63.44845093
1983,14,266564.2111,0.000318948,0.5,0.000318897,98626.26905,31.45159041,98610.54325,6160801.502,62.4661316
1983,15,256817.9158,0.000397246,0.5,0.000397168,98594.81746,39.15866136,98575.23813,6062190.959,61.4858987
1983,16,253857.1679,0.000527935,0.5,0.000527795,98555.6588,52.0172183,98529.65019,5963615.72,60.51012994
1983,17,251805.968,0.000802364,0.5,0.000802042,98503.64158,79.00406376,98464.13955,5865086.07,59.54181974
1983,18,256084.5089,0.000902241,0.5,0.000901834,98424.63752,88.76272243,98380.25615,5766621.931,58.58921177
1983,19,263898.0348,0.000924789,0.5,0.000924362,98335.87479,90.89790474,98290.42584,5668241.675,57.64164591
1983,20,269884.9513,0.000974712,0.5,0.000974237,98244.97689,95.71387457,98197.11995,5569951.249,56.69451432
1983,21,272941.3891,0.001059019,0.5,0.001058458,98149.26301,103.8868833,98097.31957,5471754.129,55.74931447
1983,22,271901.4033,0.000985835,0.5,0.00098535,98045.37613,96.60897197,97997.07164,5373656.809,54.80785552
1983,23,268041.1183,0.001026111,0.5,0.001025585,97948.76716,100.4547905,97898.53976,5275659.738,53.86142052
1983,24,263808.045,0.000989545,0.5,0.000989056,97848.31237,96.77745069,97799.92364,5177761.198,52.91620338
1983,25,260203.02,0.00088796,0.5,0.000887566,97751.53492,86.76098025,97708.15443,5079961.274,51.96809726
1983,26,257153.8233,0.000964559,0.5,0.000964094,97664.77394,94.15801304,97617.69493,4982253.12,51.0138192
1983,27,254801.3517,0.000965615,0.5,0.000965149,97570.61592,94.17018147,97523.53083,4884635.425,50.06256626
1983,28,250741.3667,0.000885534,0.5,0.000885142,97476.44574,86.28050265,97433.30549,4787111.894,49.11044773
1983,29,248503.0767,0.000897534,0.5,0.000897132,97390.16524,87.3717905,97346.47934,4689678.588,48.15351301
1983,30,248798.29,0.000880392,0.5,0.000880005,97302.79345,85.62689888,97259.98,4592332.109,47.19630286
1983,31,249036.8717,0.000943796,0.5,0.000943351,97217.16655,91.70989391,97171.3116,4495072.129,46.23743202
1983,32,249200.56,0.000895062,0.5,0.000894662,97125.45666,86.89443637,97082.00944,4397900.818,45.2806192
1983,33,246783.63,0.000883527,0.5,0.000883137,97038.56222,85.69833126,96995.71305,4300818.808,44.32071859
1983,34,244549.625,0.000883461,0.5,0.000883071,96952.86389,85.61623249,96910.05577,4203823.095,43.35945248
1983,35,248904.675,0.000988491,0.5,0.000988003,96867.24766,95.7050886,96819.39511,4106913.039,42.39733386
1983,36,246737.4017,0.000980962,0.5,0.000980481,96771.54257,94.88266191,96724.10124,4010093.644,41.43876947
1983,37,227806.0767,0.00094835,0.5,0.000947901,96676.65991,91.63990254,96630.83995,3913369.543,40.47894856
1983,38,210838.2,0.001356728,0.5,0.001355808,96585.02,130.9507278,96519.54464,3816738.703,39.5168806
1983,39,200498.3917,0.001511483,0.5,0.001510342,96454.06928,145.6786336,96381.22996,3720219.158,38.56985181
1983,40,190478.145,0.001443998,0.5,0.001442956,96308.39064,138.9687576,96238.90626,3623837.928,37.62743728
1983,41,184451.8633,0.001567076,0.5,0.001565849,96169.42188,150.5867566,96094.12851,3527599.022,36.68108795
1983,42,179209.4317,0.001758055,0.5,0.001756511,96018.83513,168.6581181,95934.50607,3431504.894,35.73783091
1983,43,172504.1317,0.002017691,0.5,0.002015657,95850.17701,193.2011106,95753.57645,3335570.388,34.79983545
1983,44,167258.4267,0.00247563,0.5,0.00247257,95656.9759,236.5185252,95538.71664,3239816.811,33.8691118
1983,45,162165.12,0.002504053,0.5,0.002500921,95420.45737,238.6390677,95301.13784,3144278.094,32.95182376
1983,46,158587.5367,0.00297041,0.5,0.002966005,95181.81831,282.3097342,95040.66344,3048976.957,32.0331867
1983,47,154856.6717,0.002970941,0.5,0.002966534,94899.50857,281.5226259,94758.74726,2953936.293,31.12699252
1983,48,148222.255,0.003272653,0.5,0.003267307,94617.98595,309.145967,94463.41296,2859177.546,30.21811886
1983,49,144651.5667,0.003941195,0.5,0.003933444,94308.83998,370.9584983,94123.36073,2764714.133,29.31553536
1983,50,145266.8133,0.004482166,0.5,0.004472144,93937.88148,420.1037095,93727.82963,2670590.772,28.42932723
1983,51,148638.2683,0.004979337,0.5,0.004966971,93517.77777,464.5000616,93285.52774,2576862.943,27.5547923
1983,52,152682.67,0.005482941,0.5,0.00546795,93053.27771,508.8106987,92798.87236,2483577.415,26.68984345
1983,53,153261.4,0.006538959,0.5,0.00651765,92544.46701,603.1724091,92242.88081,2390778.542,25.83383556
1983,54,153429.6267,0.006701313,0.5,0.006678934,91941.2946,614.0698843,91634.25966,2298535.662,25.00003586
1983,55,153342.3883,0.00746832,0.5,0.007440536,91327.22472,679.5234743,90987.46298,2206901.402,24.16477024
1983,56,152545.3467,0.008399011,0.5,0.008363887,90647.70124,758.1670866,90268.6177,2115913.939,23.34216875
1983,57,152225.9333,0.008777939,0.5,0.008739582,89889.53416,785.5969119,89496.7357,2025645.321,22.53482945
1983,58,149168.1683,0.009896682,0.5,0.009847951,89103.93724,877.4912496,88665.19162,1936148.586,21.7291025
1983,59,145396.69,0.01140528,0.5,0.011340609,88226.44599,1000.541615,87726.17519,1847483.394,20.94024499
1983,60,143702.6883,0.011699781,0.5,0.011631737,87225.90438,1014.588756,86718.61,1759757.219,20.17470878
1983,61,142503.1067,0.012022826,0.5,0.011950983,86211.31562,1030.309994,85696.16063,1673038.609,19.40625307
1983,62,137625.9367,0.014818064,0.5,0.014709084,85181.00563,1252.934599,84554.53833,1587342.448,18.63493436
1983,63,125672.845,0.015725991,0.5,0.015603302,83928.07103,1309.555045,83273.29351,1502787.91,17.90566483
1983,64,114190.3167,0.017587656,0.5,0.017434341,82618.51599,1440.399408,81898.31628,1419514.616,17.18155548
1983,65,110034.545,0.018706398,0.5,0.018533055,81178.11658,1504.478476,80425.87734,1337616.3,16.47754785
1983,66,110145.41,0.019704589,0.5,0.019512347,79673.6381,1554.619697,78896.32825,1257190.423,15.77925212
1983,67,109659.1217,0.022628487,0.5,0.022375327,78119.0184,1747.938583,77245.04911,1178294.095,15.08331926
1983,68,107826.5217,0.024033326,0.5,0.023747955,76371.07982,1813.656991,75464.25133,1101049.045,14.41709411
1983,69,104159.4983,0.027798617,0.5,0.027417532,74557.42283,2044.180545,73535.33256,1025584.794,13.75563633
1983,70,98622.325,0.027838017,0.5,0.027455859,72513.24228,1990.913361,71517.7856,952049.4615,13.12931861
1983,71,93207.15667,0.031440504,0.5,0.030953901,70522.32892,2182.941192,69430.85833,880531.6759,12.48585646
1983,72,87547.69667,0.038259602,0.5,0.037541441,68339.38773,2565.559117,67056.60817,811100.8176,11.86871648
1983,73,80662.515,0.039206687,0.5,0.038452882,65773.82862,2529.193284,64509.23197,744044.2094,11.31216207
1983,74,73880.19333,0.041614536,0.5,0.040766301,63244.63533,2578.249847,61955.51041,679534.9774,10.74454733
1983,75,67639.89333,0.048292655,0.5,0.047154057,60666.38548,2860.666212,59236.05238,617579.467,10.17992851
1983,76,62478.405,0.051593827,0.5,0.050296336,57805.71927,2907.415906,56352.01132,558343.4146,9.65896492
1983,77,57454.30333,0.05513077,0.5,0.053651837,54898.30337,2945.394811,53425.60596,501991.4033,9.144023996
1983,78,51485.82667,0.063444645,0.5,0.061493915,51952.90855,3194.787757,50355.51468,448565.7974,8.634084401
1983,79,45374.30833,0.069653293,0.5,0.067309141,48758.1208,3281.867251,47117.18717,398210.2827,8.167055583
1983,80,40486.65333,0.073541025,0.5,0.07093279,45476.25355,3225.757557,43863.37477,351093.0955,7.720361026
1983,81,36933.44,0.07853073,0.5,0.075563694,42250.49599,3192.603544,40654.19422,307229.7207,7.271624002
1983,82,34003.10167,0.09462225,0.5,0.090347795,39057.89245,3528.794443,37293.49522,266575.5265,6.825138527
1983,83,29715.79333,0.103090298,0.5,0.098036968,35529.098,3483.165051,33787.51548,229282.0313,6.453359195
1983,84,24169.185,0.104610478,0.5,0.099410774,32045.93295,3185.710995,30453.07746,195494.5158,6.100447009
1983,85,20275.90333,0.117494149,0.5,0.110974709,28860.22196,3202.754738,27258.84459,165041.4384,5.718647577
1983,86,17488.65833,0.131987255,0.5,0.123816176,25657.46722,3176.809478,24069.06248,137782.5938,5.370077748
1983,87,15013.00833,0.141761062,0.5,0.132378036,22480.65774,2975.945324,20992.68508,113713.5313,5.058283107
1983,88,12603.94167,0.153302836,0.5,0.142388551,19504.71242,2777.247748,18116.08854,92720.84622,4.753766384
1983,89,10373.605,0.170934791,0.5,0.157475749,16727.46467,2634.170022,15410.37966,74604.75767,4.460015857
1983,90,8395.916667,0.176415519,0.5,0.16211566,14093.29465,2284.743767,12950.92276,59194.37802,4.200180263
1983,91,6767.911667,0.191808059,0.5,0.175022679,11808.55088,2066.764208,10775.16878,46243.45525,3.916099081
1983,92,5319.21,0.218100056,0.5,0.19665484,9741.786673,1915.769503,8783.901922,35468.28647,3.640839988
1983,93,3963.78,0.231872102,0.5,0.207782607,7826.01717,1626.11025,7012.962045,26684.38455,3.409701764
1983,94,2857.323333,0.2754606,0.5,0.242114146,6199.90692,1501.08517,5449.364335,19671.42251,3.172857715
1983,95,1983.718333,0.278948898,0.5,0.244804874,4698.821751,1150.294464,4123.674518,14222.05817,3.026728598
1983,96,1353.1,0.301492452,0.5,0.261997342,3548.527286,929.7047152,3083.674928,10098.38365,2.845795689
1983,97,919.0366667,0.325128392,0.5,0.279664893,2618.822571,732.3927345,2252.626204,7014.708725,2.678573494
1983,98,606.8183333,0.349776069,0.5,0.29771013,1886.429836,561.6092716,1605.6252,4762.082521,2.52438889
1983,99,376.5433333,0.375333839,0.5,0.316026179,1324.820565,418.677981,1115.481574,3156.45732,2.382554592
1983,100,222.95,0.401679898,0.5,0.334499113,906.1425837,303.1038907,754.5906383,2040.975746,2.252378139
1983,101,133.3033333,0.428674008,0.5,0.353010743,603.038693,212.879137,496.5991245,1286.385108,2.133171756
1983,102,82.52,0.456160067,0.5,0.371441644,390.159556,144.921507,317.6988025,789.7859835,2.024264103
1983,103,49.1,0.483969481,0.5,0.389674257,245.238049,95.56295447,197.4565718,472.087181,1.925016052
1983,104,27.23166667,0.511925183,0.5,0.407595884,149.6750945,61.00695249,119.1716183,274.6306092,1.834845069
1983,105,15.73833333,0.539846115,0.5,0.425101436,88.66814206,37.6929545,69.82166481,155.4589909,1.753267716
1983,106,8.87,0.567551927,0.5,0.442095773,50.97518756,22.53591494,39.70723009,85.63732606,1.679980598
1983,107,4.326666667,0.59486764,0.5,0.458495556,28.43927262,13.0392801,21.91963257,45.93009597,1.615023583
1983,108,1.478333333,0.621628026,0.5,0.474230531,15.39999252,7.303146636,11.7484192,24.0104634,1.559121758
1983,109,0.34,0.647681458,0.5,0.489244245,8.096845881,3.961335251,6.116178255,12.2620442,1.51442233
1983,110,0,0.672893074,1.486120216,1,4.135510629,4.135510629,6.145865947,6.145865947,1.486120216
1984,0,239423.5659,0.009512514,0.129648583,0.009434404,1.00E+05,943.4404304,99178.87528,7551134.963,75.51134963
1984,1,240746.4742,0.000772722,0.5,0.000772423,99056.55957,76.51358106,99018.30278,7451956.088,75.22930455
1984,2,237895.8311,0.00052977,0.5,0.000529629,98980.04599,52.42274201,98953.83462,7352937.785,74.28707182
1984,3,234954.7668,0.0004214,0.5,0.000421311,98927.62325,41.6793444,98906.78357,7253983.95,73.32617233
1984,4,230718.2513,0.000281772,0.5,0.000281733,98885.9439,27.85938956,98872.01421,7155077.167,72.35686776
1984,5,231566.2586,0.00019869,0.5,0.000198671,98858.08451,19.64020438,98848.26441,7056205.152,71.37711789
1984,6,233503.2847,0.000244194,0.5,0.000244164,98838.44431,24.13276574,98826.37793,6957356.888,70.39120189
1984,7,235683.379,0.000233406,0.5,0.000233379,98814.31154,23.06119762,98802.78094,6858530.51,69.40827096
1984,8,240565.7485,0.000199571,0.5,0.000199551,98791.25034,19.71392322,98781.39338,6759727.729,68.42435646
1984,9,248089.5195,0.000181386,0.5,0.00018137,98771.53642,17.91416291,98762.57934,6660946.336,67.43791356
1984,10,256862.4146,0.0002142,0.5,0.000214177,98753.62226,21.15078785,98743.04686,6562183.756,66.45005628
1984,11,269085.2918,0.000245313,0.5,0.000245282,98732.47147,24.21734426,98720.3628,6463440.71,65.46418431
1984,12,280653.2021,0.000224548,0.5,0.000224522,98708.25413,22.16221229,98697.17302,6364720.347,64.48012279
1984,13,286093.0922,0.000300671,0.5,0.000300626,98686.09191,29.66762167,98671.2581,6266023.174,63.49449099
1984,14,271646.5846,0.000298255,0.5,0.000298211,98656.42429,29.42040184,98641.71409,6167351.916,62.51343448
1984,15,267267.5879,0.000389235,0.5,0.00038916,98627.00389,38.38164917,98607.81307,6068710.202,61.53193306
1984,16,257434.9078,0.000567289,0.5,0.000567128,98588.62224,55.91238497,98560.66605,5970102.389,60.55569347
1984,17,254581.1045,0.000781873,0.5,0.000781567,98532.70986,77.0099239,98494.20489,5871541.722,59.58977208
1984,18,252937.3305,0.000937268,0.5,0.000936829,98455.69993,92.23612636,98409.58187,5773047.518,58.63599082
1984,19,257953.9693,0.001074106,0.5,0.00107353,98363.46381,105.5961117,98310.66575,5674637.936,57.69050536
1984,20,265066.8983,0.001090593,0.5,0.001089998,98257.86769,107.1009025,98204.31724,5576327.27,56.75196705
1984,21,270593.612,0.001090454,0.5,0.00108986,98150.76679,106.9706141,98097.28149,5478122.953,55.8133485
1984,22,273829.0221,0.000964324,0.5,0.00096386,98043.79618,94.50045772,97996.54595,5380025.671,54.87369809
1984,23,272689.145,0.000994062,0.5,0.000993568,97949.29572,97.31933193,97900.63605,5282029.125,53.92615727
1984,24,268844.8433,0.000930128,0.5,0.000929695,97851.97639,90.97251269,97806.49013,5184128.489,52.97929261
1984,25,264846.3183,0.000887534,0.5,0.00088714,97761.00388,86.7276865,97717.64003,5086321.999,52.02812775
1984,26,261538.55,0.000780191,0.5,0.000779887,97674.27619,76.17486721,97636.18876,4988604.359,51.073881
1984,27,258569.6067,0.000827862,0.5,0.00082752,97598.10132,80.76434671,97557.71915,4890968.17,50.11335368
1984,28,256339.2517,0.000928652,0.5,0.000928221,97517.33698,90.51765601,97472.07815,4793410.451,49.15444371
1984,29,251700.055,0.000882161,0.5,0.000881772,97426.81932,85.90825865,97383.86519,4695938.373,48.19964775
1984,30,249273.8867,0.000991119,0.5,0.000990628,97340.91106,96.42860703,97292.69676,4598554.508,47.2417451
1984,31,249628.825,0.000893567,0.5,0.000893168,97244.48245,86.85562354,97201.05464,4501261.811,46.28809468
1984,32,249726.9083,0.000865145,0.5,0.000864771,97157.62683,84.01909612,97115.61728,4404060.756,45.32902769
1984,33,249914.9183,0.001044636,0.5,0.00104409,97073.60773,101.3535996,97022.93093,4306945.139,44.36782808
1984,34,247781.8583,0.000908299,0.5,0.000907887,96972.25413,88.03981269,96928.23423,4209922.208,43.41367792
1984,35,245478.6383,0.00102681,0.5,0.001026283,96884.21432,99.43066322,96834.49899,4112993.974,42.45267408
1984,36,250074.9683,0.000943957,0.5,0.000943512,96784.78366,91.31756757,96739.12487,4016159.475,41.49577365
1984,37,248174.1133,0.00114464,0.5,0.001143985,96693.46609,110.6158947,96638.15814,3919420.35,40.53449016
